Unnamed: 0,CurrY,1Y,2Y
2001-03-01,,,
2001-06-01,0.5,0.09999999999999987,
2001-09-01,0.20000000000000018,0.0,
2001-12-01,0.0,-0.19999999999999973,
2002-03-01,-0.9000000000000001,0.0,
2002-06-01,0.4999999999999998,0.2999999999999998,
2002-09-01,-0.09999999999999964,-0.10000000000000009,
2002-12-01,0.0,0.0,
2003-03-01,-0.20000000000000018,-0.2999999999999998,
2003-06-01,0.0,-0.20000000000000018,
2003-09-01,0.10000000000000009,0.20000000000000018,
2003-12-01,0.0,0.2999999999999998,
2004-03-01,-0.40000000000000013,-0.2999999999999998,
2004-06-01,0.3999999999999997,0.19999999999999996,
2004-09-01,0.10000000000000053,0.09999999999999987,
2004-12-01,0.0,0.20000000000000018,
2005-03-01,-0.30000000000000004,-0.3999999999999999,
2005-06-01,0.09999999999999987,-0.10000000000000009,
2005-09-01,0.20000000000000018,0.3999999999999999,
2005-12-01,0.0,0.20000000000000018,
2006-03-01,0.0,0.10000000000000009,
2006-06-01,0.09999999999999964,0.0,
2006-09-01,0.10000000000000009,0.19999999999999973,
2006-12-01,-0.19999999999999973,-0.3999999999999999,
2007-03-01,-0.40000000000000013,0.0,
2007-06-01,0.19999999999999996,0.0,
2007-09-01,0.0,0.0,
2007-12-01,0.10000000000000009,0.5,
2008-03-01,0.8000000000000003,-0.3999999999999999,
2008-06-01,0.5,0.2999999999999998,
2008-09-01,0.09999999999999964,0.19999999999999973,
2008-12-01,-0.20000000000000018,-1.1999999999999997,
2009-03-01,-2.9,-0.3999999999999999,
2009-06-01,-0.09999999999999998,0.0,
2009-09-01,0.09999999999999998,0.20000000000000018,
2009-12-01,-0.10000000000000003,0.09999999999999987,
2010-03-01,0.9000000000000001,0.19999999999999996,
2010-06-01,0.2999999999999998,0.10000000000000009,
2010-09-01,0.10000000000000009,0.10000000000000009,
2010-12-01,0.0,0.09999999999999964,
2011-03-01,0.6999999999999997,-0.09999999999999987,
2011-06-01,0.30000000000000027,0.0,
2011-09-01,0.0,2.220446049250313e-16,
2011-12-01,0.10000000000000009,0.2999999999999998,
2012-03-01,-0.2999999999999998,-0.3999999999999999,
2012-06-01,-4.440892098500626e-16,0.0,
2012-09-01,0.10000000000000009,0.2999999999999998,
2012-12-01,0.0,-0.2999999999999998,
2013-03-01,-0.8999999999999999,-0.30000000000000027,
2013-06-01,-0.20000000000000018,2.220446049250313e-16,
2013-09-01,0.10000000000000009,0.0,
2013-12-01,-0.10000000000000009,-0.19999999999999996,
2014-03-01,-0.3999999999999999,0.19999999999999996,
2014-06-01,-0.30000000000000004,-0.19999999999999996,-0.10000000000000009
2014-09-01,-0.09999999999999998,0.0,0.0
2014-12-01,-0.09999999999999998,-0.40000000000000013,-0.09999999999999987
2015-03-01,-0.5,0.8,0.5
2015-06-01,0.3,0.0,0.0
2015-09-01,-0.19999999999999998,-0.3999999999999999,-0.10000000000000009
2015-12-01,0.0,-0.10000000000000009,-0.09999999999999987
2016-03-01,0.0,0.30000000000000004,0.0
2016-06-01,0.1,0.0,0.0
2016-09-01,0.0,-0.10000000000000009,0.0
2016-12-01,0.0,0.10000000000000009,-0.10000000000000009
2017-03-01,1.5,0.30000000000000004,0.19999999999999996
2017-06-01,-0.19999999999999996,-0.30000000000000004,-0.09999999999999987
2017-09-01,0.0,-0.10000000000000009,-0.10000000000000009
2017-12-01,-0.10000000000000009,0.30000000000000004,0.19999999999999996
2018-03-01,0.0,-0.10000000000000009,0.0
2018-06-01,0.30000000000000004,0.30000000000000004,0.0
2018-09-01,0.0,0.0,0.0
2018-12-01,0.10000000000000009,-0.09999999999999987,0.0
2019-03-01,-0.6000000000000001,-0.10000000000000009,-0.09999999999999987
2019-06-01,0.10000000000000009,-0.10000000000000009,0.0
2019-09-01,-0.10000000000000009,-0.3999999999999999,-0.10000000000000009
2019-12-01,0.0,0.10000000000000009,-0.10000000000000009
